SysTime,Real_UAV_X,Real_UAV_Y,Real_UAV_Z,Real_Boat_X,Real_Boat_Y,Real_Boat_Z,Real_UAV_VZ,Real_Boat_VZ
1.77555e+09,1.47081,14.1385,3.06046,1.46201,14.6201,0.0270187,-0.00467463,-3.85318e-05
1.77555e+09,1.47217,14.1534,3.06038,1.46333,14.6333,-0.0730475,-0.00677393,-3.85339e-05
1.77555e+09,1.47334,14.1663,3.06028,1.46458,14.6458,-0.073048,-0.00889008,-3.85339e-05
1.77555e+09,1.47441,14.1782,3.06016,1.46587,14.6587,-0.0730485,-0.0110832,-3.85339e-05
1.77555e+09,1.47468,14.1812,3.06012,1.46715,14.6715,-0.073049,-0.0116661,-3.85339e-05
1.77555e+09,1.47689,14.206,3.05977,1.46852,14.6852,-0.0730495,-0.0170405,-3.85339e-05
1.77555e+09,1.47795,14.2179,3.05955,1.46974,14.6974,-0.07305,-0.0199557,-3.85339e-05
1.77555e+09,1.47908,14.2308,3.05926,1.47098,14.7098,-0.0730505,-0.0233608,-3.85339e-05
1.77555e+09,1.48012,14.2427,3.05896,1.47236,14.7236,-0.073051,-0.0267187,-3.85339e-05
1.77555e+09,1.48125,14.2556,3.05859,1.47374,14.7374,-0.171963,-0.0305707,-3.85067e-05
1.77555e+09,1.48253,14.2704,3.0581,1.47505,14.7505,-0.171964,-0.0352701,-3.85067e-05
1.77555e+09,1.48355,14.2823,3.05765,1.47642,14.7642,-0.171964,-0.0392102,-3.85067e-05
1.77555e+09,1.48482,14.2971,3.05702,1.47774,14.7774,-0.171965,-0.044371,-3.85067e-05
1.77555e+09,1.48608,14.3119,3.05632,1.4794,14.794,-0.171966,-0.0497716,-3.85067e-05
1.77555e+09,1.48717,14.3247,3.05564,1.48059,14.8059,-0.171966,-0.0546413,-3.85067e-05
1.77555e+09,1.48816,14.3366,3.05496,1.48188,14.8188,-0.171967,-0.0592881,-3.85067e-05
1.77555e+09,1.48899,14.3464,3.05434,1.48322,14.8322,-0.2695,-0.063265,-3.77232e-05
1.77555e+09,1.49086,14.369,3.05278,1.485,14.85,-0.269501,-0.0727779,-3.77232e-05
1.77555e+09,1.49183,14.3808,3.05188,1.48627,14.8627,-0.269502,-0.0779332,-3.77232e-05
1.77555e+09,1.49287,14.3935,3.05083,1.48754,14.8754,-0.269502,-0.083651,-3.77232e-05
1.77555e+09,1.49382,14.4052,3.04979,1.48878,14.8878,-0.269502,-0.0890473,-3.77232e-05
1.77555e+09,1.49484,14.4179,3.04859,1.49006,14.9006,-0.269503,-0.0950194,-3.77232e-05
1.77555e+09,1.49539,14.4247,3.04792,1.49133,14.9133,-0.269503,-0.098291,-3.77232e-05
1.77555e+09,1.49693,14.4441,3.04586,1.49278,14.9278,-0.364151,-0.107843,-3.67707e-05
1.77555e+09,1.49792,14.4567,3.04441,1.49405,14.9405,-0.364152,-0.114178,-3.67707e-05
1.77555e+09,1.49882,14.4683,3.04301,1.49528,14.9528,-0.364152,-0.12012,-3.67707e-05
1.77555e+09,1.49979,14.4808,3.0414,1.49652,14.9652,-0.364153,-0.126645,-3.67707e-05
1.77555e+09,1.50067,14.4923,3.03985,1.49773,14.9773,-0.364153,-0.13275,-3.67707e-05
1.77555e+09,1.5014,14.5018,3.03849,1.49902,14.9902,-0.364154,-0.137902,-3.67707e-05
1.77555e+09,1.50255,14.5171,3.03622,1.50035,15.0035,-0.364154,-0.146256,-3.67707e-05
1.77555e+09,1.50355,14.5304,3.03412,1.50163,15.0163,-0.364154,-0.15365,-3.67707e-05
1.77555e+09,1.50446,14.5427,3.03208,1.50297,15.0297,-0.455282,-0.160582,-3.53899e-05
1.77555e+09,1.50549,14.5568,3.02961,1.50438,15.0438,-0.455283,-0.168669,-3.53899e-05
1.77555e+09,1.50631,14.5681,3.02755,1.50565,15.0565,-0.455283,-0.175214,-3.53899e-05
1.77555e+09,1.50719,14.5802,3.02522,1.50691,15.0691,-0.455284,-0.182382,-3.53899e-05
1.77555e+09,1.50799,14.5914,3.02299,1.50817,15.0817,-0.455284,-0.189044,-3.53899e-05
1.77555e+09,1.50884,14.6034,3.02049,1.50949,15.0949,-0.455285,-0.196276,-3.53899e-05
1.77555e+09,1.50963,14.6145,3.01809,1.51071,15.1071,-0.455285,-0.202998,-3.53899e-05
1.77555e+09,1.51046,14.6265,3.01541,1.51197,15.1197,-0.455286,-0.210346,-3.53899e-05
1.77555e+09,1.51123,14.6375,3.01284,1.51322,15.1322,-0.541989,-0.217185,-3.35836e-05
1.77555e+09,1.51218,14.6512,3.00952,1.51452,15.1452,-0.541989,-0.225784,-3.35836e-05
1.77555e+09,1.51299,14.6629,3.00654,1.51575,15.1575,-0.541989,-0.233284,-3.35836e-05
1.77555e+09,1.51366,14.6729,3.00394,1.51713,15.1713,-0.54199,-0.239661,-3.35836e-05
1.77555e+09,1.5144,14.6837,3.00102,1.51839,15.1839,-0.54199,-0.24667,-3.35836e-05
1.77555e+09,1.51519,14.6953,2.99776,1.51964,15.1964,-0.541991,-0.254306,-3.35836e-05
1.77555e+09,1.5159,14.706,2.99467,1.52092,15.2092,-0.541991,-0.261379,-3.35836e-05
1.77555e+09,1.5168,14.7193,2.99068,1.52228,15.2228,-0.541992,-0.270266,-3.35836e-05
1.77555e+09,1.51768,14.7325,2.98656,1.52386,15.2386,-0.622957,-0.279196,-3.15813e-05
1.77555e+09,1.51832,14.7422,2.98345,1.5251,15.251,-0.622958,-0.28576,-3.15813e-05
1.77555e+09,1.51918,14.7553,2.9791,1.52641,15.2641,-0.622958,-0.294713,-3.15813e-05
1.77555e+09,1.51981,14.7648,2.97582,1.52765,15.2765,-0.622959,-0.301316,-3.15813e-05
1.77555e+09,1.52066,14.7778,2.97123,1.52898,15.2898,-0.622959,-0.31038,-3.15813e-05
1.77555e+09,1.52134,14.7881,2.96746,1.53022,15.3022,-0.622959,-0.317678,-3.15813e-05
1.77555e+09,1.5219,14.7967,2.96426,1.53145,15.3145,-0.62296,-0.323761,-3.15813e-05
1.77555e+09,1.52262,14.8078,2.96,1.53284,15.3284,-0.697906,-0.331676,-2.92737e-05
1.77555e+09,1.52334,14.8188,2.95563,1.53421,15.3421,-0.697906,-0.339603,-2.92737e-05
1.77555e+09,1.52416,14.8314,2.95047,1.53558,15.3558,-0.697906,-0.348749,-2.92737e-05
1.77555e+09,1.52486,14.8423,2.94589,1.53689,15.3689,-0.697907,-0.356674,-2.92737e-05
1.77555e+09,1.52551,14.8523,2.94156,1.53817,15.3817,-0.697907,-0.363991,-2.92737e-05
1.77555e+09,1.52632,14.8647,2.93603,1.53942,15.3942,-0.697908,-0.373143,-2.92737e-05
1.77555e+09,1.52685,14.873,2.93227,1.54065,15.4065,-0.697908,-0.379244,-2.92737e-05
1.77555e+09,1.52754,14.8836,2.92729,1.54212,15.4212,-0.697908,-0.387148,-2.92737e-05
1.77555e+09,1.52834,14.8959,2.92141,1.5434,15.434,-0.765831,-0.39626,-2.64949e-05
1.77555e+09,1.52902,14.9064,2.91621,1.54466,15.4466,-0.765832,-0.404179,-2.64949e-05
1.77555e+09,1.52965,14.9161,2.91132,1.54599,15.4599,-0.765832,-0.411501,-2.64949e-05
1.77555e+09,1.53033,14.9265,2.90592,1.54731,15.4731,-0.765832,-0.419433,-2.64949e-05
1.77555e+09,1.53111,14.9385,2.89956,1.54866,15.4866,-0.765833,-0.42858,-2.64949e-05
1.77555e+09,1.53172,14.948,2.89437,1.55002,15.5002,-0.765833,-0.43589,-2.64949e-05
1.77555e+09,1.5325,14.9598,2.88776,1.55134,15.5134,-0.765833,-0.444974,-2.64949e-05
1.77555e+09,1.53316,14.97,2.88193,1.55267,15.5267,-0.826328,-0.452842,-2.36412e-05
1.77555e+09,1.53377,14.9794,2.87645,1.55406,15.5406,-0.826329,-0.460053,-2.36412e-05
1.77555e+09,1.53454,14.991,2.86948,1.55535,15.5535,-0.826329,-0.469,-2.36412e-05
1.77555e+09,1.5352,15.0011,2.86333,1.5566,15.566,-0.826329,-0.476714,-2.36412e-05
1.77555e+09,1.5358,15.0103,2.85757,1.55798,15.5798,-0.82633,-0.483808,-2.36412e-05
1.77555e+09,1.53656,15.0217,2.85025,1.55938,15.5938,-0.82633,-0.492584,-2.36412e-05
1.77555e+09,1.53721,15.0316,2.84379,1.56063,15.6063,-0.82633,-0.500127,-2.36412e-05
1.77555e+09,1.53781,15.0406,2.83775,1.56192,15.6192,-0.826331,-0.50706,-2.36412e-05
1.77555e+09,1.53856,15.0519,2.83008,1.56311,15.6311,-0.878904,-0.515695,-2.03831e-05
1.77555e+09,1.5392,15.0616,2.82333,1.5644,15.644,-0.878904,-0.523154,-2.03831e-05
1.77555e+09,1.5397,15.069,2.81807,1.56563,15.6563,-0.878904,-0.528883,-2.03831e-05
1.77555e+09,1.54034,15.0786,2.81114,1.56692,15.6692,-0.878904,-0.53632,-2.03831e-05
1.77555e+09,1.54099,15.0882,2.80412,1.56824,15.6824,-0.878905,-0.543727,-2.03831e-05
1.77555e+09,1.54158,15.097,2.79756,1.56945,15.6945,-0.878905,-0.550535,-2.03831e-05
1.77555e+09,1.54222,15.1064,2.79035,1.57066,15.7066,-0.878905,-0.55788,-2.03831e-05
1.77555e+09,1.54281,15.1151,2.78362,1.57224,15.7224,-0.921465,-0.564639,-1.70504e-05
1.77555e+09,1.54354,15.1259,2.77509,1.57358,15.7358,-0.921465,-0.573059,-1.70504e-05
1.77555e+09,1.54413,15.1345,2.76817,1.57493,15.7493,-0.921465,-0.579773,-1.70504e-05
1.77555e+09,1.54476,15.1437,2.76058,1.57621,15.7621,-0.921465,-0.586994,-1.70504e-05
1.77555e+09,1.54549,15.1543,2.75172,1.57753,15.7753,-0.921466,-0.595236,-1.70504e-05
1.77555e+09,1.54613,15.1635,2.74393,1.57882,15.7882,-0.921466,-0.602302,-1.70504e-05
1.77555e+09,1.54671,15.1719,2.73667,1.58008,15.8008,-0.921466,-0.608775,-1.70504e-05
1.77555e+09,1.54729,15.1802,2.72932,1.58135,15.8135,-0.921466,-0.615223,-1.70504e-05
1.77555e+09,1.54744,15.1823,2.72748,1.58219,15.8219,-0.955889,-0.616833,-1.31041e-05
1.77555e+09,1.54855,15.1982,2.71315,1.58339,15.8339,-0.955889,-0.629081,-1.31041e-05
1.77555e+09,1.54913,15.2064,2.70556,1.58459,15.8459,-0.955889,-0.635371,-1.31041e-05
1.77555e+09,1.54976,15.2153,2.69726,1.58582,15.8582,-0.955889,-0.642131,-1.31041e-05
1.77555e+09,1.55043,15.2248,2.68822,1.58717,15.8717,-0.955889,-0.649361,-1.31041e-05
1.77555e+09,1.55105,15.2336,2.67973,1.58847,15.8847,-0.95589,-0.656028,-1.31041e-05
1.77555e+09,1.55163,15.2416,2.67182,1.58972,15.8972,-0.95589,-0.662158,-1.31041e-05
1.77555e+09,1.5524,15.2523,2.66116,1.59101,15.9101,-0.95589,-0.670249,-1.31041e-05
1.77555e+09,1.55297,15.2603,2.65308,1.59299,15.9299,-0.979939,-0.676232,-1.0035e-05
1.77555e+09,1.55355,15.2682,2.64493,1.59425,15.9425,-0.979939,-0.682182,-1.0035e-05
1.77555e+09,1.55417,15.2768,2.63602,1.59557,15.9557,-0.979939,-0.688593,-1.0035e-05
1.77555e+09,1.55488,15.2866,2.62564,1.597,15.97,-0.979939,-0.695887,-1.0035e-05
1.77555e+09,1.55545,15.2944,2.61725,1.59833,15.9833,-0.979939,-0.701651,-1.0035e-05
1.77555e+09,1.55607,15.3029,2.60809,1.59965,15.9965,-0.979939,-0.707837,-1.0035e-05
1.77555e+09,1.55669,15.3113,2.59885,1.6009,16.009,-0.979939,-0.713971,-1.0035e-05
1.77555e+09,1.55726,15.319,2.59025,1.60221,16.0221,-0.97994,-0.719589,-1.0035e-05
1.77555e+09,1.55782,15.3267,2.58158,1.6032,16.032,-0.994728,-0.725171,-6.05486e-06
1.77555e+09,1.55843,15.3349,2.57211,1.60447,16.0447,-0.994728,-0.731177,-6.05486e-06
1.77555e+09,1.55899,15.3425,2.56331,1.60578,16.0578,-0.994728,-0.736655,-6.05486e-06
1.77555e+09,1.55969,15.352,2.55221,1.60714,16.0714,-0.994728,-0.743429,-6.05486e-06
1.77555e+09,1.56029,15.3602,2.5425,1.60846,16.0846,-0.994728,-0.749216,-6.05486e-06
1.77555e+09,1.56085,15.3677,2.53348,1.60983,16.0983,-0.994728,-0.754457,-6.05486e-06
1.77555e+09,1.56144,15.3758,2.52364,1.61121,16.1121,-0.994728,-0.76007,-6.05486e-06
1.77555e+09,1.56212,15.3851,2.51219,1.61236,16.1236,-0.999495,-0.76648,-2.19144e-06
1.77555e+09,1.56271,15.3932,2.50219,1.61363,16.1363,-0.999495,-0.77199,-2.19144e-06
1.77555e+09,1.56324,15.4006,2.49289,1.61484,16.1484,-0.999495,-0.777019,-2.19144e-06
1.77555e+09,1.56347,15.4036,2.489,1.61618,16.1618,-0.999495,-0.779097,-2.19144e-06
1.77555e+09,1.56439,15.4165,2.47255,1.61762,16.1762,-0.999495,-0.78772,-2.19144e-06
1.77555e+09,1.56513,15.4268,2.4591,1.61928,16.1928,-0.999495,-0.79461,-2.19144e-06
1.77555e+09,1.56569,15.4347,2.44874,1.62062,16.2062,-0.999495,-0.799868,-2.19144e-06
1.77555e+09,1.56633,15.4437,2.43669,1.6222,16.222,-0.99428,-0.805935,1.67146e-06
1.77555e+09,1.56696,15.4528,2.42456,1.62348,16.2348,-0.99428,-0.811939,1.67146e-06
1.77555e+09,1.56704,15.454,2.42294,1.6247,16.247,-0.99428,-0.812735,1.67146e-06
1.77555e+09,1.568,15.4677,2.40414,1.62616,16.2616,-0.99428,-0.821749,1.67146e-06
1.77555e+09,1.5685,15.4748,2.39425,1.62747,16.2747,-0.99428,-0.826366,1.67146e-06
1.77555e+09,1.56912,15.4837,2.38181,1.62883,16.2883,-0.99428,-0.83209,1.67146e-06
1.77555e+09,1.56965,15.4914,2.37096,1.63003,16.3003,-0.99428,-0.837026,1.67146e-06
1.77555e+09,1.57006,15.4972,2.36257,1.63141,16.3141,-0.99428,-0.840795,1.67146e-06
1.77555e+09,1.57075,15.5072,2.34823,1.63265,16.3265,-0.978993,-0.847093,5.45575e-06
1.77555e+09,1.57128,15.5148,2.33718,1.6339,16.339,-0.978993,-0.851803,5.45575e-06
1.77555e+09,1.57176,15.5217,2.32693,1.63513,16.3513,-0.978993,-0.856097,5.45575e-06
1.77555e+09,1.57229,15.5293,2.31578,1.63631,16.3631,-0.978993,-0.860669,5.45575e-06
1.77555e+09,1.57277,15.5362,2.30542,1.63754,16.3754,-0.978993,-0.864804,5.45575e-06
1.77555e+09,1.57338,15.5448,2.29241,1.63882,16.3882,-0.978993,-0.869878,5.45575e-06
1.77555e+09,1.5737,15.5494,2.28544,1.64003,16.4003,-0.978993,-0.872547,5.45575e-06
1.77555e+09,1.57439,15.5591,2.27056,1.64196,16.4196,-0.954274,-0.878134,9.43346e-06
1.77555e+09,1.575,15.5676,2.25735,1.64326,16.4326,-0.954274,-0.882973,9.43346e-06
1.77555e+09,1.57553,15.5749,2.24585,1.64454,16.4454,-0.954274,-0.887136,9.43346e-06
1.77555e+09,1.57602,15.5817,2.23518,1.64578,16.4578,-0.954274,-0.890916,9.43346e-06
1.77555e+09,1.57656,15.589,2.22357,1.64711,16.4711,-0.954273,-0.894926,9.43346e-06
1.77555e+09,1.57697,15.5946,2.21461,1.64842,16.4842,-0.954273,-0.897965,9.43346e-06
1.77555e+09,1.57759,15.603,2.2011,1.64979,16.4979,-0.954273,-0.902458,9.43346e-06
1.77555e+09,1.57813,15.6102,2.18935,1.65109,16.5109,-0.954273,-0.906283,9.43346e-06
1.77555e+09,1.57868,15.6174,2.17754,1.65218,16.5218,-0.919193,-0.910085,1.30377e-05
1.77555e+09,1.57927,15.6252,2.16477,1.65342,16.5342,-0.919193,-0.91414,1.30377e-05
1.77555e+09,1.5797,15.6307,2.15561,1.65468,16.5468,-0.919193,-0.917007,1.30377e-05
1.77555e+09,1.58034,15.639,2.14183,1.6559,16.559,-0.919192,-0.921256,1.30377e-05
1.77555e+09,1.58034,15.639,2.14183,1.6572,16.572,-0.919192,-0.921256,1.30377e-05
1.77555e+09,1.58148,15.6532,2.11778,1.65867,16.5867,-0.919192,-0.928473,1.30377e-05
1.77555e+09,1.58201,15.6598,2.10662,1.65989,16.5989,-0.919192,-0.931747,1.30377e-05
1.77555e+09,1.58259,15.6668,2.09448,1.66117,16.6117,-0.919192,-0.935217,1.30377e-05
1.77555e+09,1.58322,15.6744,2.08137,1.66291,16.6291,-0.875951,-0.93888,1.65616e-05
1.77555e+09,1.5839,15.6826,2.06725,1.6643,16.643,-0.875951,-0.942758,1.65616e-05
1.77555e+09,1.58445,15.6891,2.05592,1.66556,16.6556,-0.87595,-0.945826,1.65616e-05
1.77555e+09,1.58506,15.6961,2.0436,1.66693,16.6693,-0.87595,-0.949073,1.65616e-05
1.77555e+09,1.58576,15.7042,2.02934,1.66832,16.6832,-0.87595,-0.952717,1.65616e-05
1.77555e+09,1.58634,15.7106,2.01789,1.66964,16.6964,-0.87595,-0.955579,1.65616e-05
1.77555e+09,1.58696,15.7176,2.00545,1.67092,16.7092,-0.87595,-0.958627,1.65616e-05
1.77555e+09,1.58754,15.724,1.99393,1.67223,16.7223,-0.823669,-0.961385,1.99715e-05
1.77555e+09,1.58818,15.731,1.98141,1.67364,16.7364,-0.823669,-0.964283,1.99715e-05
1.77555e+09,1.58903,15.74,1.96499,1.67511,16.7511,-0.823668,-0.967875,1.99715e-05
1.77555e+09,1.58979,15.748,1.95045,1.67659,16.7659,-0.823668,-0.970867,1.99715e-05
1.77555e+09,1.59045,15.7549,1.93781,1.67789,16.7789,-0.823668,-0.973327,1.99715e-05
1.77555e+09,1.59123,15.7629,1.92319,1.67938,16.7938,-0.823667,-0.976023,1.99715e-05
1.77555e+09,1.59186,15.7692,1.91147,1.68072,16.8072,-0.823667,-0.97808,1.99715e-05
1.77555e+09,1.59265,15.7772,1.89678,1.68188,16.8188,-0.762047,-0.980539,2.32103e-05
1.77555e+09,1.59335,15.7841,1.88402,1.68317,16.8317,-0.762047,-0.982548,2.32103e-05
1.77555e+09,1.594,15.7904,1.87221,1.68449,16.8449,-0.762047,-0.984296,2.32103e-05
1.77555e+09,1.59482,15.7983,1.85743,1.68579,16.8579,-0.762046,-0.986355,2.32103e-05
1.77555e+09,1.59554,15.8052,1.8446,1.68702,16.8702,-0.762046,-0.988039,2.32103e-05
1.77555e+09,1.59622,15.8116,1.83273,1.68832,16.8832,-0.762046,-0.98952,2.32103e-05
1.77555e+09,1.59679,15.8169,1.82283,1.68958,16.8958,-0.762045,-0.990704,2.32103e-05
1.77555e+09,1.59782,15.8264,1.80498,1.69095,16.9095,-0.762045,-0.992695,2.32103e-05
1.77555e+09,1.59852,15.8328,1.79306,1.69241,16.9241,-0.693927,-0.993918,2.62613e-05
1.77555e+09,1.59928,15.8397,1.78013,1.69367,16.9367,-0.693927,-0.995124,2.62613e-05
1.77555e+09,1.59999,15.8461,1.76819,1.69494,16.9494,-0.693927,-0.996139,2.62613e-05
1.77555e+09,1.60077,15.853,1.75523,1.69624,16.9624,-0.693926,-0.997148,2.62613e-05
1.77555e+09,1.6015,15.8594,1.74326,1.69753,16.9753,-0.693926,-0.99801,2.62613e-05
1.77555e+09,1.60211,15.8648,1.73328,1.69876,16.9876,-0.693926,-0.998685,2.62613e-05
1.77555e+09,1.60304,15.8729,1.71829,1.70012,17.0012,-0.693925,-0.999621,2.62613e-05
1.77555e+09,1.60386,15.8799,1.70529,1.70134,17.0134,-0.693925,-1.00039,2.62613e-05
1.77555e+09,1.60462,15.8865,1.69328,1.70256,17.0256,-0.618552,-1.00108,2.88965e-05
1.77555e+09,1.60539,15.8931,1.68126,1.70378,17.0378,-0.618552,-1.00172,2.88965e-05
1.77555e+09,1.60624,15.9003,1.66824,1.70503,17.0503,-0.618551,-1.00237,2.88965e-05
1.77555e+09,1.60703,15.9071,1.6562,1.70625,17.0625,-0.618551,-1.00293,2.88965e-05
1.77555e+09,1.60803,15.9156,1.64115,1.70769,17.0769,-0.618551,-1.00357,2.88965e-05
1.77555e+09,1.60885,15.9225,1.62911,1.70911,17.0911,-0.61855,-1.00397,2.88965e-05
1.77555e+09,1.60988,15.9313,1.61405,1.71045,17.1045,-0.61855,-1.0044,2.88965e-05
1.77555e+09,1.61072,15.9384,1.60199,1.7118,17.118,-0.538161,-1.0047,3.12095e-05
1.77555e+09,1.61164,15.9463,1.58893,1.71314,17.1314,-0.53816,-1.005,3.12095e-05
1.77555e+09,1.61251,15.9536,1.57687,1.71448,17.1448,-0.53816,-1.00523,3.12095e-05
1.77555e+09,1.61273,15.9555,1.57385,1.71577,17.1577,-0.538159,-1.00527,3.12095e-05
1.77555e+09,1.61458,15.9713,1.54872,1.7171,17.171,-0.538159,-1.00558,3.12095e-05
1.77555e+09,1.61548,15.9791,1.53665,1.7184,17.184,-0.538158,-1.0057,3.12095e-05
1.77555e+09,1.61648,15.9876,1.52357,1.71971,17.1971,-0.538158,-1.00582,3.12095e-05
1.77555e+09,1.61741,15.9957,1.5115,1.72096,17.2096,-0.538158,-1.00593,3.12095e-05
1.77555e+09,1.6186,16.006,1.49641,1.72226,17.2226,-0.451411,-1.00606,3.33651e-05
1.77555e+09,1.61941,16.013,1.48635,1.72355,17.2355,-0.45141,-1.00612,3.33651e-05
1.77555e+09,1.62063,16.0237,1.47126,1.72486,17.2486,-0.45141,-1.00617,3.33651e-05
1.77555e+09,1.62171,16.0332,1.45818,1.72612,17.2612,-0.451409,-1.00618,3.33651e-05
1.77555e+09,1.62273,16.0422,1.4461,1.72737,17.2737,-0.451409,-1.00618,3.33651e-05
1.77555e+09,1.62384,16.0521,1.43302,1.72868,17.2868,-0.451409,-1.00618,3.33651e-05
1.77555e+09,1.62489,16.0614,1.42095,1.72996,17.2996,-0.451408,-1.00617,3.33651e-05
1.77555e+09,1.62578,16.0693,1.41089,1.73129,17.3129,-0.451408,-1.00615,3.33651e-05
1.77555e+09,1.62749,16.0847,1.39177,1.73245,17.3245,-0.358944,-1.00609,3.46325e-05
1.77555e+09,1.6286,16.0947,1.3797,1.73368,17.3368,-0.358944,-1.00606,3.46325e-05
1.77555e+09,1.62981,16.1058,1.36662,1.73496,17.3496,-0.358943,-1.00602,3.46325e-05
1.77555e+09,1.63095,16.1162,1.35455,1.73624,17.3624,-0.358943,-1.00599,3.46325e-05
1.77555e+09,1.6324,16.1295,1.33946,1.73751,17.3751,-0.358942,-1.00595,3.46325e-05
1.77555e+09,1.63368,16.1412,1.32638,1.73874,17.3874,-0.358942,-1.00591,3.46325e-05
1.77555e+09,1.63468,16.1505,1.31632,1.73992,17.3992,-0.358941,-1.00585,3.46325e-05
1.77555e+09,1.6362,16.1646,1.30124,1.74183,17.4183,-0.263948,-1.00576,3.71924e-05
1.77555e+09,1.63774,16.1791,1.28615,1.74325,17.4325,-0.263947,-1.00567,3.71924e-05
1.77555e+09,1.63911,16.1919,1.27308,1.74455,17.4455,-0.263946,-1.00561,3.71924e-05
1.77555e+09,1.64039,16.2039,1.26101,1.74584,17.4584,-0.263946,-1.00557,3.71924e-05
1.77555e+09,1.6418,16.2172,1.24794,1.74718,17.4718,-0.263946,-1.0055,3.71924e-05
1.77555e+09,1.64345,16.2329,1.23286,1.74853,17.4853,-0.263945,-1.00542,3.71924e-05
1.77555e+09,1.6448,16.2457,1.22079,1.74983,17.4983,-0.263945,-1.0053,3.71924e-05
1.77555e+09,1.64628,16.2598,1.20772,1.75108,17.5108,-0.263944,-1.00516,3.71924e-05
1.77555e+09,1.64766,16.273,1.19566,1.75244,17.5244,-0.167643,-1.00501,3.75646e-05
1.77555e+09,1.64942,16.2899,1.18059,1.75387,17.5387,-0.167643,-1.00478,3.75646e-05
1.77555e+09,1.65097,16.3048,1.16753,1.75515,17.5515,-0.167642,-1.00454,3.75646e-05
1.77555e+09,1.65243,16.3188,1.15548,1.75645,17.5645,-0.167642,-1.00428,3.75646e-05
1.77555e+09,1.65402,16.3342,1.14242,1.75781,17.5781,-0.167641,-1.00397,3.75646e-05
1.77555e+09,1.65589,16.3523,1.12737,1.75917,17.5917,-0.167641,-1.00357,3.75646e-05
1.77555e+09,1.65741,16.367,1.11532,1.76048,17.6048,-0.16764,-1.00323,3.75646e-05
1.77555e+09,1.65907,16.3832,1.10229,1.76175,17.6175,-0.0685566,-1.00282,3.83869e-05
1.77555e+09,1.66063,16.3984,1.09025,1.76305,17.6305,-0.0685561,-1.0024,3.83869e-05
1.77555e+09,1.66261,16.4177,1.07522,1.76431,17.6431,-0.0685556,-1.0018,3.83869e-05
1.77555e+09,1.66327,16.4242,1.07021,1.76559,17.6559,-0.0685551,-1.00158,3.83869e-05
1.77555e+09,1.66597,16.4505,1.05019,1.76693,17.6693,-0.0685546,-1.00064,3.83869e-05
1.77555e+09,1.66775,16.468,1.03719,1.76826,17.6826,-0.0685541,-0.999957,3.83869e-05
1.77555e+09,1.66942,16.4843,1.02519,1.76954,17.6954,-0.0685536,-0.999274,3.83869e-05
1.77555e+09,1.67124,16.5022,1.01221,1.77076,17.7076,-0.0685531,-0.998461,3.83869e-05
1.77555e+09,1.67294,16.5189,1.00023,1.77189,17.7189,0.0322269,-0.997624,3.86336e-05
1.77555e+09,1.67438,16.533,0.990258,1.77323,17.7323,0.0322274,-0.996849,3.86336e-05
1.77555e+09,1.6767,16.5558,0.974319,1.77456,17.7456,0.032228,-0.995459,3.86336e-05
1.77555e+09,1.6789,16.5775,0.959398,1.77588,17.7588,0.0322285,-0.993947,3.86336e-05
1.77555e+09,1.68084,16.5966,0.946486,1.77723,17.7723,0.032229,-0.992471,3.86336e-05
1.77555e+09,1.68264,16.6144,0.934586,1.7785,17.785,0.0322295,-0.99096,3.86336e-05
1.77555e+09,1.68461,16.6338,0.921715,1.77972,17.7972,0.03223,-0.989137,3.86336e-05
1.77555e+09,1.68568,16.6444,0.914795,1.78129,17.8129,0.0322306,-0.988076,3.86336e-05
1.77555e+09,1.68955,16.6825,0.890144,1.78243,17.8243,0.132075,-0.98385,3.73869e-05
1.77555e+09,1.69158,16.7027,0.87737,1.78373,17.8373,0.132076,-0.981348,3.73869e-05
1.77555e+09,1.69348,16.7214,0.865608,1.78499,17.8499,0.132076,-0.97886,3.73869e-05
1.77555e+09,1.69586,16.745,0.85095,1.78626,17.8626,0.132077,-0.975519,3.73869e-05
1.77555e+09,1.69795,16.7657,0.838289,1.78759,17.8759,0.132077,-0.972422,3.73869e-05
1.77555e+09,1.70038,16.7898,0.82373,1.78904,17.8904,0.132078,-0.968631,3.73869e-05
1.77555e+09,1.70282,16.814,0.809231,1.79113,17.9113,0.229145,-0.964587,3.8942e-05
1.77555e+09,1.70479,16.8336,0.797676,1.79242,17.9242,0.229145,-0.961163,3.8942e-05
1.77555e+09,1.70693,16.8549,0.785206,1.79373,17.9373,0.229146,-0.957263,3.8942e-05
1.77555e+09,1.70942,16.8796,0.770883,1.7951,17.951,0.229146,-0.952522,3.8942e-05
1.77555e+09,1.71142,16.8996,0.759476,1.79643,17.9643,0.229147,-0.948543,3.8942e-05
1.77555e+09,1.7136,16.9213,0.747174,1.79774,17.9774,0.229147,-0.94402,3.8942e-05
1.77555e+09,1.71578,16.9431,0.734932,1.79917,17.9917,0.229148,-0.939302,3.8942e-05
1.77555e+09,1.71781,16.9633,0.723688,1.80048,18.0048,0.229148,-0.934786,3.8942e-05
1.77555e+09,1.72001,16.9854,0.711568,1.80167,18.0167,0.325192,-0.929717,3.73327e-05
1.77555e+09,1.72205,17.0058,0.70044,1.80295,18.0295,0.325193,-0.924865,3.73327e-05
1.77555e+09,1.72427,17.028,0.688452,1.80426,18.0426,0.325193,-0.919433,3.73327e-05
